bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Play	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
bookwriter	http://dbpedia.org/ontology/notableWork	Book	Writer
